Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
println(namapertama),Chrome 128.0.0.0,print value firstName yang telah diinput,,2024-09-16 13:48:09,2024-09-16 13:48:09,0.002s,PASSED
takeScreenshot(),Chrome 128.0.0.0,Mengambil Screenshot pada Window,,2024-09-16 13:48:09,2024-09-16 13:48:10,0.326s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/TextArea_LastName""))",Chrome 128.0.0.0,Verifikasi element LastName Terlihat,,2024-09-16 13:48:10,2024-09-16 13:48:10,0.298s,PASSED
"setText(findTestObject(""YourInformation_Page/TextArea_LastName""), lastName)",Chrome 128.0.0.0,Input text lastName,,2024-09-16 13:48:10,2024-09-16 13:48:10,0.643s,PASSED
"namaterakhir = getAttribute(findTestObject(""YourInformation_Page/TextArea_LastName""), ""value"")",Chrome 128.0.0.0,ambil atribut value lastName yang telah diinput,,2024-09-16 13:48:10,2024-09-16 13:48:11,0.444s,PASSED
println(namaterakhir),Chrome 128.0.0.0,print value lastName yang telah diinput,,2024-09-16 13:48:11,2024-09-16 13:48:11,0.002s,PASSED
takeScreenshot(),Chrome 128.0.0.0,mengambil Screenshot pada window,,2024-09-16 13:48:11,2024-09-16 13:48:11,0.341s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/TextArea_PostalCode""))",Chrome 128.0.0.0,Verifikasi element postalCode Terlihat,,2024-09-16 13:48:11,2024-09-16 13:48:12,0.332s,PASSED
"setText(findTestObject(""YourInformation_Page/TextArea_PostalCode""), postalCode)",Chrome 128.0.0.0,Input text PostalCode,,2024-09-16 13:48:12,2024-09-16 13:48:12,0.656s,PASSED
"postalcode = getAttribute(findTestObject(""YourInformation_Page/TextArea_PostalCode""), ""value"")",Chrome 128.0.0.0,ambil atribut value postalcode yang telah diinput,,2024-09-16 13:48:12,2024-09-16 13:48:13,0.527s,PASSED
println(postalcode),Chrome 128.0.0.0,print value postalCode,,2024-09-16 13:48:13,2024-09-16 13:48:13,0.000s,PASSED
takeScreenshot(),Chrome 128.0.0.0,mengambil screenshot pada window,,2024-09-16 13:48:13,2024-09-16 13:48:13,0.334s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/Button_Continue""))",Chrome 128.0.0.0,Verifikasi element button continue Terlihat,,2024-09-16 13:48:13,2024-09-16 13:48:13,0.318s,PASSED
"verifyElementClickable(findTestObject(""YourInformation_Page/Button_Continue""))",Chrome 128.0.0.0,Verifikasi element button continue dapat diklik,,2024-09-16 13:48:13,2024-09-16 13:48:14,0.313s,PASSED
"click(findTestObject(""YourInformation_Page/Button_Continue""))",Chrome 128.0.0.0,klik button Continue,,2024-09-16 13:48:14,2024-09-16 13:48:14,0.381s,PASSED
Video,Chrome 128.0.0.0,,,2024-09-16 13:48:16,2024-09-16 13:48:16,0.000s,PASSED
,,,,,,,
Test Cases/Checkout_Overview_Page/Positive_Case/Checkout_Product,Chrome 128.0.0.0,,,2024-09-16 13:48:16,2024-09-16 13:48:27,10.635s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Label_Title""))",Chrome 128.0.0.0,Verifikasi element Title Swag Labs terlihat,,2024-09-16 13:48:16,2024-09-16 13:48:17,0.317s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi Element button Cart Terlihat,,2024-09-16 13:48:17,2024-09-16 13:48:17,0.340s,PASSED
"verifyElementClickable(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi button Cart dapat diklik,,2024-09-16 13:48:17,2024-09-16 13:48:17,0.295s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Button_BurgerMenu""))",Chrome 128.0.0.0,Verifikasi Button Burger terlihat,,2024-09-16 13:48:17,2024-09-16 13:48:18,0.325s,PASSED
"verifyElementClickable(findTestObject(""Global_Header/Button_BurgerMenu""))",Chrome 128.0.0.0,Verifikasi Button Burger dapat diklik,,2024-09-16 13:48:18,2024-09-16 13:48:18,0.293s,PASSED
"verifyElementVisible(findTestObject(""Checkout_Overview_Page/Label_CheckoutOverview""))",Chrome 128.0.0.0,Verifikasi element title checkout overview terlihat,,2024-09-16 13:48:18,2024-09-16 13:48:18,0.318s,PASSED
takeScreenshot(),Chrome 128.0.0.0,Mengambil screenshot window,,2024-09-16 13:48:18,2024-09-16 13:48:19,0.335s,PASSED
packaged.verifyproduct.verifyProductPrice(),Chrome 128.0.0.0,Verifikasi harga produk dengan harga total + tax sudah sesuai,,2024-09-16 13:48:19,2024-09-16 13:48:21,2.261s,PASSED
packaged.verifyproduct.verifyProductCountCart(),Chrome 128.0.0.0,Verifikasi quantity barang yang dicheckout sudah sesuai,,2024-09-16 13:48:21,2024-09-16 13:48:22,1.254s,PASSED
"scrollToElement(findTestObject(""Checkout_Overview_Page/Label_SubTotalProductPrice""), 0)",Chrome 128.0.0.0,Scroll window ke element Item Total,,2024-09-16 13:48:22,2024-09-16 13:48:22,0.315s,PASSED
